0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
-0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 -0.29347 
0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 0.413317 
-0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 -0.410063 
0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 0.402055 
-0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 -0.399183 
0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 0.401415 
-0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 -0.407974 
0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 0.418353 
